20 2420352.29000 .05512 100.00000 0
40 2174884.05500 .05443 93.33500 0
60 1378382.02000 .07482 81.52500 0
80 1326166.41500 .06128 85.20500 0
100 1245567.74000 .07873 91.13500 0
